tconst,titleType,originalTitle,isAdult,startYear,genres,averageRating,numVotes
tt4008758,movie,Black,0,2015,"Action,Crime,Drama",7.0,4543
tt0111666,movie,War of the Buttons,0,1994,"Adventure,Drama,Family",7.4,4543
tt20192230,movie,Green Lantern: Beware My Power,0,2022,"Action,Adventure,Animation",6.2,4541
tt0120699,movie,The Hi-Lo Country,0,1998,"Drama,Romance,Western",6.1,4540
tt6544220,movie,The Mandela Effect,0,2019,"Drama,Horror,Sci-Fi",5.8,4539
tt6217564,movie,Saat Panj é asr,0,2017,"Comedy,Drama",5.0,4537
tt5535942,movie,Küçük Esnaf,0,2016,"Action,Adventure,Comedy",5.6,4536
tt1753866,movie,Gise Memuru,0,2010,Drama,6.4,4536
tt0407246,movie,Temporada de patos,0,2004,"Comedy,Drama",7.2,4536
tt0093744,movie,The New Adventures of Pippi Longstocking,0,1988,"Adventure,Family,Fantasy",5.8,4536
tt3409440,movie,De surprise,0,2015,"Comedy,Romance",6.7,4535
tt2872724,movie,Out of the Dark,0,2014,"Horror,Mystery,Thriller",4.7,4534
tt2122283,movie,Bastards of Young,0,2013,"Comedy,Drama",6.2,4531
tt10661710,movie,Born a Champion,0,2021,"Action,Drama,Sport",6.8,4531
tt2340650,movie,East Side Sushi,0,2014,"Comedy,Drama,Family",7.1,4531
tt0092842,movie,Dead of Winter,0,1987,"Drama,Horror,Thriller",6.2,4530
tt2051941,movie,Muzi v nadeji,0,2011,"Comedy,Drama,Romance",7.0,4530
tt9669176,movie,Accident Man 2,0,2022,"Action,Comedy,Crime",5.9,4529
tt22796890,movie,Hell House LLC Origins: The Carmichael Manor,0,2023,"Horror,Mystery",6.2,4528
tt1719071,movie,Another Happy Day,0,2011,"Comedy,Drama",6.0,4528
tt0099768,movie,Hidden Agenda,0,1990,"Drama,Thriller",6.9,4527
tt0143428,movie,Kozure Ôkami: Meifumadô,0,1973,"Action,Crime,Drama",7.5,4527
tt1594917,movie,Age of the Dragons,0,2011,"Action,Adventure,Fantasy",3.4,4527
tt22742964,movie,Guan yu wo han gui bian cheng jia ren de na jian shi,0,2022,"Action,Comedy,Crime",7.1,4526
tt17491040,movie,The Pirates: The Last Royal Treasure,0,2022,"Action,Adventure,Comedy",6.1,4526
tt0109376,movie,"Car 54, Where Are You?",0,1994,Comedy,2.5,4526
tt0364376,movie,The Gingerdead Man,0,2005,"Comedy,Fantasy,Horror",3.4,4525
tt0250292,movie,Cheats,0,2002,Comedy,6.0,4524
tt0477731,movie,Sang sattawat,0,2006,Drama,7.3,4523
tt1038685,movie,The King of Fighters,0,2010,"Action,Sci-Fi,Thriller",3.1,4522
tt5855772,movie,Napszállta,0,2018,"Drama,History",6.3,4521
tt0074540,movie,The Food of the Gods,0,1976,"Adventure,Horror,Sci-Fi",4.6,4521
tt6223974,movie,The Farthest,0,2017,"Documentary,History",8.1,4521
tt0097527,movie,The Horror Show,0,1989,Horror,5.1,4520
tt4206218,movie,The Propaganda Game,0,2015,Documentary,6.8,4520
tt0112389,movie,The Thief and the Cobbler,0,1993,"Action,Adventure,Animation",7.1,4519
tt5089534,movie,Freak Show,0,2017,"Comedy,Drama",6.5,4518
tt3957956,movie,12 Rounds 3: Lockdown,0,2015,"Action,Crime,Thriller",5.1,4517
tt3483646,movie,Bewakoofiyaan,0,2014,"Comedy,Drama,Romance",5.5,4516
tt0108207,movie,Splitting Heirs,0,1993,"Comedy,Crime",5.5,4515
tt15189534,movie,La ira de Dios,0,2022,"Drama,Thriller",5.8,4515
tt0091214,movie,Hombre mirando al sudeste,0,1986,"Drama,Mystery,Sci-Fi",7.6,4515
tt2378884,movie,Cavemen,0,2013,Comedy,5.3,4515
tt11084896,movie,Spirit Untamed,0,2021,"Adventure,Animation,Comedy",5.5,4514
tt1145446,movie,Fatso,0,2008,"Comedy,Drama",5.6,4514
tt0110490,movie,Men of War,0,1994,"Action,Drama,Thriller",5.6,4514
tt0073043,movie,The Giant Spider Invasion,0,1975,"Horror,Sci-Fi",3.2,4513
tt1578261,movie,Break Ke Baad,0,2010,"Comedy,Drama,Romance",5.2,4513
tt0116014,movie,Daai laap mat taam Ling Ling Fat,0,1996,"Action,Comedy,Fantasy",6.9,4513
tt3239442,movie,The 10 Year Plan,0,2014,"Comedy,Romance",6.1,4512
tt2725076,movie,Two Ways Home,0,2019,Drama,6.0,4512
tt1789083,movie,The Weight of Chains,0,2010,"Documentary,History,News",8.1,4511
tt1223975,movie,Tony Manero,0,2008,"Drama,Music",6.8,4510
tt1135500,movie,Homecoming,0,2009,"Drama,Thriller",5.3,4510
tt0119509,movie,Leave It to Beaver,0,1997,"Comedy,Family",5.1,4510
tt0082378,movie,Final Exam,0,1981,"Horror,Thriller",4.6,4509
tt0262246,movie,Juyuso seubgyuksageun,0,1999,"Comedy,Crime",6.9,4509
tt0124770,movie,Kidô keisatsu patorebâ: The Movie 2,0,1993,"Action,Animation,Drama",7.5,4509
tt13495458,movie,The Inspection,0,2022,Drama,6.7,4509
tt0201844,movie,Survival Island,0,2002,"Horror,Thriller",2.5,4508
tt3568002,movie,The Witness,0,2015,"Biography,Crime,Documentary",7.0,4508
tt0072737,movie,Breakout,0,1975,"Action,Adventure,Drama",6.1,4508
tt0328031,movie,King of the Ants,0,2003,"Crime,Drama,Thriller",6.1,4508
tt1773109,movie,Yamla Pagla Deewana,0,2011,"Action,Comedy,Drama",5.7,4507
tt3483712,movie,Raja Natwarlal,0,2014,"Crime,Thriller",6.2,4507
tt4631532,movie,Nuestros amantes,0,2016,"Comedy,Drama,Romance",6.7,4507
tt0305973,movie,Sonny,0,2002,"Crime,Drama",5.6,4507
tt0245171,movie,Invincible,0,2001,"Drama,War",6.4,4506
tt2165765,movie,Fear Clinic,0,2014,Horror,4.2,4506
tt1464535,movie,Fritt vilt III,0,2010,"Horror,Thriller",5.1,4506
tt0117688,movie,Solo,0,1996,"Action,Sci-Fi,Thriller",4.1,4505
tt0069390,movie,Tutti i colori del buio,0,1972,"Horror,Thriller",6.6,4505
tt0912583,movie,For the Bible Tells Me So,0,2007,"Documentary,Romance",7.8,4504
tt4661798,movie,Joshy,0,2016,"Comedy,Drama",5.9,4503
tt0190506,movie,Kiler-ów 2-óch,0,1999,"Comedy,Crime",6.7,4503
tt4779326,movie,The Water Man,0,2020,"Adventure,Drama,Family",5.6,4501
tt6405126,movie,Simran,0,2017,"Crime,Drama,Thriller",5.2,4501
tt0420076,movie,Gekijouban Poketto monsutâ Adobansu jenerêshon: Nanayo no negaiboshi Jirâchi,0,2003,"Action,Adventure,Animation",5.7,4500
tt0097125,movie,Criminal Law,0,1988,"Crime,Drama,Thriller",5.6,4500
tt2182121,movie,Silent Ones,0,2013,"Drama,Mystery,Thriller",5.6,4499
tt6423886,movie,Happy Anniversary,0,2018,Comedy,5.7,4498
tt0089371,movie,Geung see sin sang,0,1985,"Action,Comedy,Fantasy",7.3,4498
tt1845773,movie,Ai Weiwei: Never Sorry,0,2012,Documentary,7.5,4498
tt0096827,movie,Apoorva Sagodharargal,0,1989,"Action,Comedy,Drama",8.3,4497
tt0376800,movie,Noviembre,0,2003,"Adventure,Comedy,Drama",7.6,4497
tt16377862,movie,All That Breathes,0,2022,Documentary,7.0,4497
tt0415607,movie,Beed-e majnoon,0,2005,Drama,7.3,4497
tt0787442,movie,The Attack,0,2012,"Crime,Drama,Mystery",7.1,4497
tt0425308,movie,Noise,0,2007,"Comedy,Crime,Drama",6.1,4497
tt0974977,movie,Bad Biology,0,2008,"Comedy,Horror",4.7,4496
tt0093855,movie,A Return to Salem's Lot,0,1987,"Comedy,Horror,Thriller",4.3,4496
tt11265320,movie,Escape the Field,0,2022,"Horror,Thriller",4.4,4496
tt1407052,movie,Arrugas,0,2011,"Animation,Drama",7.6,4495
tt12550376,movie,Shark Bait,0,2022,"Horror,Thriller",4.4,4494
tt0464106,movie,Manmadhan,0,2004,"Crime,Mystery,Romance",7.2,4494
tt16228146,movie,Oru Canadian Diary,0,2021,Thriller,1.8,4494
tt1315962,movie,Partir,0,2009,"Crime,Drama,Romance",6.3,4493
tt1408972,movie,Plan B,0,2009,"Comedy,Drama,Romance",7.0,4492
tt1433813,movie,Hubble 3D,0,2010,Documentary,7.6,4492
tt1664806,movie,Raavanan,0,2010,"Action,Adventure,Drama",6.9,4491
tt15831978,movie,Cash,0,2021,"Comedy,Drama",6.6,4490
tt0120510,movie,Wide Awake,0,1998,"Comedy,Drama,Family",5.9,4490
tt4457678,movie,Blue World Order,0,2017,"Action,Adventure,Fantasy",4.5,4490
tt16118722,movie,Tony Hawk: Until the Wheels Fall Off,0,2022,"Biography,Documentary,Sport",8.0,4489
tt5290620,movie,Kyaa Kool Hain Hum 3,0,2016,Comedy,1.9,4489
tt0255289,movie,Kaalapani,0,1996,"Action,Drama,History",8.5,4488
tt1712578,movie,The Devil's Rock,0,2011,Horror,5.7,4487
tt0212974,movie,Groove,0,2000,"Drama,Music",6.5,4487
tt3445270,movie,The Battered Bastards of Baseball,0,2014,"Documentary,Sport",8.0,4487
tt1648093,movie,Guan yun chang,0,2011,"Action,Biography,Drama",6.0,4486
tt6958014,movie,Duck Butter,0,2018,"Comedy,Drama,Romance",5.3,4482
tt0061787,movie,Hour of the Gun,0,1967,"Drama,Western",6.6,4482
tt0081112,movie,Mangiati vivi!,0,1980,"Adventure,Horror",5.1,4481
tt1433816,movie,Metastaze,0,2009,"Crime,Drama,Sport",7.7,4481
tt2514338,movie,Jauja,0,2014,"Adventure,Drama,Fantasy",6.3,4481
tt0362771,movie,Ishq Vishk,0,2003,"Comedy,Romance",6.1,4481
tt1340108,movie,Killer Bean Forever,0,2008,"Action,Adventure,Animation",6.6,4480
tt7581552,movie,Unda,0,2019,"Action,Comedy,Thriller",7.7,4480
tt2290065,movie,100 Bloody Acres,0,2012,"Comedy,Horror",6.0,4478
tt2244947,movie,Keda Reda,0,2007,"Comedy,Drama,Mystery",7.5,4478
tt9000466,movie,Inner City Rats,0,2019,"Action,Comedy,Crime",5.5,4478
tt4254584,movie,Kicks,0,2016,"Adventure,Drama",6.4,4478
tt1451763,movie,Villu,0,2009,"Action,Thriller",3.6,4477
tt8130518,movie,Dark Cloud,0,2022,"Horror,Sci-Fi,Thriller",3.7,4477
tt1316078,movie,The Sky Has Fallen,0,2009,"Action,Drama,Horror",5.8,4476
tt3576084,movie,Efes beyahasei enosh,0,2014,"Comedy,Drama",7.2,4476
tt0062120,movie,Le petit baigneur,0,1968,Comedy,6.6,4475
tt1891769,movie,Le tableau,0,2011,"Adventure,Animation,Drama",7.3,4475
tt7019820,movie,Velaikkaran,0,2017,"Action,Drama,Thriller",7.2,4475
tt0316824,movie,In Enemy Hands,0,2004,"Action,Drama,Thriller",6.0,4474
tt0123324,movie,Why Do Fools Fall in Love,0,1998,"Biography,Drama,Music",6.4,4473
tt0255306,movie,Kilukkam,0,1991,Comedy,8.6,4473
tt2406676,movie,Ek Thi Daayan,0,2013,"Horror,Romance,Thriller",5.7,4473
tt1935089,movie,Blind,0,2016,"Drama,Mystery,Romance",5.8,4473
tt4974778,movie,Feral,0,2017,"Action,Drama,Horror",4.3,4473
tt0451284,movie,"Young, Single & Angry",0,2006,"Comedy,Romance",3.5,4472
tt0924317,movie,Yamadonga,0,2007,"Action,Comedy,Fantasy",7.2,4472
tt0102593,movie,One Good Cop,0,1991,"Action,Crime,Drama",5.8,4472
tt8332802,movie,Amulet,0,2020,"Horror,Mystery",4.9,4472
tt5304996,movie,The Standoff at Sparrow Creek,0,2018,"Crime,Drama,Thriller",6.1,4471
tt0298388,movie,Jonah: A VeggieTales Movie,0,2002,"Adventure,Animation,Comedy",6.4,4471
tt2392748,movie,Scorched Earth,0,2018,"Action,Drama,Thriller",4.4,4471
tt0930856,movie,Cetvrti covek,0,2007,"Action,Adventure,Mystery",7.2,4471
tt4048668,movie,Band of Robbers,0,2015,"Adventure,Comedy,Crime",6.0,4470
tt0307197,movie,Un coupable idéal,0,2001,"Crime,Documentary",7.9,4470
tt0800022,movie,Electroma,0,2006,"Adventure,Drama,Sci-Fi",6.7,4469
tt1921078,movie,San Peterzburg,0,2010,"Comedy,Crime,Drama",6.4,4468
tt0117071,movie,Moll Flanders,0,1996,"Drama,Romance",6.4,4467
tt0075178,movie,Il secondo tragico Fantozzi,0,1976,Comedy,7.7,4467
tt0083590,movie,The Atomic Cafe,0,1982,"Documentary,History",7.6,4466
tt3675748,movie,Gokudô daisensô,0,2015,"Action,Comedy,Horror",5.5,4466
tt0192718,movie,Un homme qui dort,0,1974,Drama,8.0,4466
tt11307724,movie,John and the Hole,0,2021,"Drama,Horror,Thriller",5.2,4465
tt3321428,movie,Torrente 5: Operación Eurovegas,0,2014,"Action,Comedy",5.4,4464
tt4917224,movie,9/11,0,2017,"Action,Drama",4.5,4464
tt1311699,movie,Dead Man Running,0,2009,"Action,Crime,Drama",5.9,4464
tt3125652,movie,Pasolini,0,2014,"Biography,Drama",5.9,4464
tt1235536,movie,Lucky Luke,0,2009,"Adventure,Comedy,Western",4.7,4463
tt7328154,movie,Holiday,0,2018,"Crime,Drama",5.7,4461
tt0302585,movie,Fubar,0,2002,"Comedy,Music",6.8,4461
tt0061587,movie,Navajo Joe,0,1966,"Drama,Western",6.3,4461
tt2935390,movie,The Snare,0,2017,"Horror,Mystery,Thriller",3.6,4461
tt8988748,movie,Diecisiete,0,2019,Drama,7.2,4460
tt0403645,movie,Utomlennye solntsem 2,0,2010,"Drama,History,War",4.3,4459
tt0158030,movie,La niña de tus ojos,0,1998,"Comedy,Drama",6.7,4459
tt0085693,movie,House of the Long Shadows,0,1983,"Comedy,Horror,Mystery",6.2,4459
tt7881550,movie,Kaamyaab,0,2018,Drama,7.8,4459
tt0252249,movie,Avanak Apti,0,1978,Comedy,6.9,4458
tt1728239,movie,Double Dhamaal,0,2011,"Comedy,Crime,Drama",3.9,4457
tt0837803,movie,Sex and Breakfast,0,2005,"Comedy,Drama,Romance",4.8,4457
tt2573858,movie,The Stag,0,2013,"Comedy,Drama",6.0,4457
tt0422779,movie,Murder-Set-Pieces,0,2004,Horror,3.7,4457
tt0106880,movie,Fear of a Black Hat,0,1993,"Comedy,Music",7.2,4455
tt8983168,movie,Commando 3,0,2019,"Action,Adventure,Thriller",5.9,4455
tt2341766,movie,Nautanki Saala!,0,2013,"Comedy,Drama,Romance",5.8,4455
tt6910006,movie,End of Sentence,0,2019,"Adventure,Drama",6.7,4454
tt0071790,movie,Madhouse,0,1974,"Crime,Horror,Mystery",6.2,4454
tt0089243,movie,Gymkata,0,1985,"Action,Thriller",4.3,4454
tt4411618,movie,In Dubious Battle,0,2016,"Crime,Drama,History",6.0,4454
tt0083001,movie,Roar,0,1981,"Adventure,Comedy,Thriller",6.1,4453
tt0098090,movie,The Phantom of the Opera,0,1989,"Drama,Horror,Music",5.5,4453
tt0332639,movie,He ni zai yi qi,0,2002,"Drama,Music",7.4,4453
tt18353064,movie,Boga Boga,0,2023,"Drama,Thriller",5.7,4452
tt5779372,movie,An Interview with God,0,2018,"Drama,Mystery",5.8,4451
tt0486219,movie,"Szabadság, szerelem",0,2006,"Drama,History,Romance",6.9,4451
tt16302202,movie,The Estate,0,2022,Comedy,5.2,4450
tt0342636,movie,Fyra nyanser av brunt,0,2004,"Comedy,Drama",7.2,4450
tt9248934,movie,Marjaavaan,0,2019,"Action,Drama,Romance",3.6,4450
tt2118775,movie,Te shu shen fen,0,2013,"Action,Crime",5.5,4450
tt4269310,movie,Chronicle of a Serial Killer,0,2020,Thriller,3.8,4450
tt2804026,movie,Aurangzeb,0,2013,"Action,Drama,Thriller",6.5,4449
tt8396128,movie,Pataakha,0,2018,"Action,Comedy,Drama",7.2,4449
tt8188872,movie,Varathan,0,2018,"Action,Drama,Thriller",7.5,4449
tt0482461,movie,Barry Munday,0,2010,"Comedy,Drama,Romance",5.8,4449
tt0296915,movie,Valentín,0,2002,"Comedy,Drama,Romance",7.5,4448
tt9109976,movie,Psycho,0,2020,"Crime,Thriller",6.1,4448
tt5228304,movie,Bees Make Honey,0,2017,"Comedy,Drama,Mystery",4.7,4448
tt1405412,movie,Hardwired,0,2009,"Action,Sci-Fi",4.7,4447
tt6015328,movie,Chui lung,0,2017,"Action,Biography,Crime",6.7,4447
tt5996202,movie,Geumul,0,2016,Drama,7.3,4447
tt0384810,movie,Around the Bend,0,2004,Drama,6.4,4447
tt6313158,movie,Olanlar Oldu,0,2017,Comedy,6.2,4447
tt0096875,movie,Catchfire,0,1990,"Action,Comedy,Crime",5.3,4446
tt21335356,movie,Please Don't Destroy: The Treasure of Foggy Mountain,0,2023,Comedy,6.1,4446
tt7025388,movie,Abigail,0,2019,"Adventure,Fantasy",4.8,4443
tt0374277,movie,Touch of Pink,0,2004,"Comedy,Drama,Romance",6.4,4443
tt5914996,movie,No Game No Life Zero,0,2017,"Adventure,Animation,Drama",7.3,4443
tt1341341,movie,Ceremony,0,2010,"Comedy,Romance",5.4,4443
tt1241316,movie,Dare,0,2009,"Drama,Romance",5.8,4442
tt0464061,movie,I'm Reed Fish,0,2006,"Comedy,Drama,Romance",5.7,4442
tt0309832,movie,Maléfique,0,2002,"Fantasy,Horror,Mystery",6.3,4439
tt13130024,movie,Simulant,0,2023,"Crime,Sci-Fi,Thriller",5.1,4439
tt6142496,movie,6 Balloons,0,2018,Drama,5.9,4439
tt6087426,movie,Still/Born,0,2017,"Horror,Thriller",5.4,4439
tt2395421,movie,Svecenikova djeca,0,2013,"Comedy,Drama",6.8,4439
tt1712187,movie,Manuale d'am3re,0,2011,"Comedy,Romance",5.9,4439
tt3505712,movie,Time Out of Mind,0,2014,Drama,5.7,4439
tt0162625,movie,Rukajärven tie,0,1999,"Drama,War",6.7,4438
tt0223268,movie,Faust: Love of the Damned,0,2000,"Drama,Fantasy,Horror",4.4,4438
tt0478566,movie,Nos jours heureux,0,2006,Comedy,6.8,4438
tt10994688,movie,The Binge,0,2020,Comedy,5.3,4437
tt0092558,movie,Anayurt Oteli,0,1987,"Crime,Drama,Thriller",7.5,4436
tt1480285,movie,Abattoir,0,2016,"Horror,Mystery,Thriller",4.5,4436
tt4624366,movie,Monstrous,0,2022,"Horror,Mystery,Thriller",4.7,4434
tt0083629,movie,The Beast Within,0,1982,Horror,5.5,4434
tt3294746,movie,The Public,0,2018,Drama,6.6,4434
tt6212984,movie,Parava,0,2017,"Action,Comedy,Drama",8.0,4434
tt0079322,movie,I... comme Icare,0,1979,"Crime,Drama,Mystery",7.9,4433
tt0119828,movie,On connaît la chanson,0,1997,"Comedy,Drama,Musical",7.3,4433
tt2191082,movie,A Promise,0,2013,"Drama,Romance",5.7,4432
tt0265307,movie,The Man from Elysian Fields,0,2001,"Drama,Romance",6.6,4432
tt10443846,movie,Yeh Saali Aashiqui,0,2019,"Drama,Romance,Thriller",7.9,4432
tt0074597,movie,The Gumball Rally,0,1976,Comedy,6.2,4431
tt0080492,movie,Can't Stop the Music,0,1980,"Biography,Comedy,Musical",4.2,4430
tt0084867,movie,Vigilante,0,1982,"Action,Crime,Thriller",6.5,4430
tt0255198,movie,Gojira tai Megagirasu: Jî shômetsu sakusen,0,2000,"Action,Horror,Sci-Fi",6.0,4430
tt0258827,movie,Mädchen Mädchen!,0,2001,Comedy,5.3,4430
tt3380264,movie,Kill Dil,0,2014,"Action,Comedy,Drama",4.5,4429
tt6859418,movie,La ch'tite famille,0,2018,Comedy,5.7,4429
tt0080100,movie,Stridulum,0,1979,"Horror,Sci-Fi",5.2,4428
tt0061170,movie,Walk Don't Run,0,1966,"Comedy,Romance",6.6,4426
tt0060278,movie,Daleks' Invasion Earth 2150 A.D.,0,1966,"Adventure,Drama,Sci-Fi",5.9,4424
tt0109321,movie,Botte di Natale,0,1994,"Comedy,Family,Western",6.0,4424
tt0086153,movie,Prénom Carmen,0,1983,"Crime,Drama,Music",6.3,4423
tt0383518,movie,Mouth to Mouth,0,2005,Drama,6.2,4423
tt2990126,movie,100 Streets,0,2016,"Crime,Drama",5.8,4423
tt14403632,movie,Hoodman,0,2021,"Crime,Horror,Thriller",3.9,4423
tt0323807,movie,Ricordati di me,0,2003,"Comedy,Drama,Romance",6.4,4423
tt0248012,movie,Fiza,0,2000,"Crime,Drama,Romance",6.0,4423
tt0205735,movie,Les amants criminels,0,1999,"Crime,Drama,Horror",6.5,4422
tt0444112,movie,Fauteuils d'orchestre,0,2006,"Comedy,Drama,Romance",6.7,4422
tt0113896,movie,My Family,0,1995,Drama,7.3,4421
tt0093596,movie,Nadine,0,1987,"Comedy,Mystery,Romance",5.5,4421
tt0374330,movie,Tian di ying xiong,0,2003,"Action,Adventure,Drama",6.3,4420
tt0420548,movie,El perro,0,2004,Drama,7.1,4420
tt5176252,movie,La Llamada,0,2017,Musical,6.2,4419
tt0064323,movie,La femme infidèle,0,1969,"Drama,Thriller",7.4,4419
tt13391696,movie,Cold Case,0,2021,"Horror,Mystery,Thriller",6.1,4418
tt0415127,movie,A londoni férfi,0,2007,"Crime,Drama,Mystery",7.0,4418
tt4216902,movie,Arès,0,2016,"Drama,Sci-Fi,Thriller",6.2,4418
tt0086896,movie,Angel,0,1983,"Action,Crime,Thriller",5.8,4417
tt0067921,movie,Valdez Is Coming,0,1971,"Drama,Western",6.7,4416
tt14986012,movie,12th Man,0,2022,"Drama,Mystery,Thriller",6.9,4415
tt1267160,movie,Hái-kak chhit-ho,0,2008,"Comedy,Drama,Music",7.0,4415
tt12663250,movie,Yacha,0,2022,"Action,Crime,Thriller",6.3,4415
tt1763316,movie,The Theatre Bizarre,0,2011,"Horror,Mystery,Thriller",5.2,4414
tt27816768,movie,Tarla,0,2023,"Biography,Comedy,Drama",6.9,4414
tt2082262,movie,En gång i Phuket,0,2011,"Comedy,Romance",5.7,4413
tt2518788,movie,1,0,2013,"Action,Documentary,History",7.9,4413
tt0248190,movie,No Such Thing,0,2001,"Comedy,Drama,Fantasy",6.0,4412
tt0307156,movie,Michel Vaillant,0,2003,"Action,Sport",5.3,4412
tt18563148,movie,Silverton Siege,0,2022,"Action,Crime,Drama",6.3,4412
tt1034320,movie,Major Movie Star,0,2008,"Adventure,Comedy,Drama",4.3,4412
tt0407269,movie,The Truth About Love,0,2005,"Comedy,Romance",5.3,4412
tt0084737,movie,Summer Lovers,0,1982,"Comedy,Drama,Romance",5.8,4412
tt4172402,movie,Audacity,0,2015,Drama,2.8,4410
tt23736044,movie,Kaibutsu,0,2023,"Drama,Thriller",8.1,4410
tt3485166,movie,Hae-jeok: Ba-da-ro gan san-jeok,0,2014,"Action,Adventure,Comedy",6.5,4410
tt0479341,movie,Adam Resurrected,0,2008,"Drama,War",6.2,4409
tt0467167,movie,Beneath,0,2007,"Horror,Mystery,Thriller",5.3,4409
tt1091751,movie,The Longshots,0,2008,"Biography,Comedy,Drama",5.6,4409
tt9472334,movie,Malum,0,2023,"Drama,Horror,Thriller",5.1,4409
tt4733536,movie,American Hero,0,2015,"Action,Comedy,Drama",5.0,4408
tt0468795,movie,Linda Linda Linda,0,2005,"Comedy,Drama,Music",7.5,4408
tt0076101,movie,Bluff storia di truffe e di imbroglioni,0,1976,"Comedy,Crime",7.3,4407
tt10915060,movie,Crímenes de familia,0,2020,"Crime,Drama,Thriller",6.7,4407
tt0337879,movie,Blackball,0,2003,"Comedy,Drama,Sport",5.6,4407
tt0072777,movie,Chhoti Si Baat,0,1976,"Comedy,Romance",8.3,4406
tt1930463,movie,Ride,0,2014,"Comedy,Drama",5.7,4406
tt21291992,movie,River Wild,0,2023,"Action,Adventure,Thriller",5.4,4406
tt0081178,movie,The Monster Club,0,1981,"Comedy,Horror,Musical",5.9,4406
tt1054115,movie,Rovdyr,0,2008,Horror,5.1,4406
tt1321861,movie,Carjacked,0,2011,"Crime,Thriller",5.0,4406
tt18224610,movie,House of Darkness,0,2022,"Comedy,Horror,Mystery",4.7,4405
tt0441762,movie,Ein Freund von mir,0,2006,"Comedy,Drama",6.9,4404
tt0067047,movie,Emil i Lönneberga,0,1971,"Comedy,Drama,Family",7.3,4404
tt14260080,movie,Hello Charlie,0,2021,Comedy,5.5,4404
tt21268790,movie,Yilbasi Gecesi,0,2022,Comedy,5.8,4404
tt1688699,movie,Conquering the Rose,0,2012,Drama,6.8,4403
tt0283644,movie,Left Behind II: Tribulation Force,0,2002,"Action,Drama,Fantasy",4.8,4403
tt8955940,movie,Agent Revelation,0,2021,"Action,Sci-Fi,Thriller",3.6,4402
tt4219130,movie,Gekijouban Psycho-Pass,0,2015,"Action,Animation,Crime",7.1,4402
tt2107648,movie,Ahí va el diablo,0,2012,"Horror,Thriller",5.6,4401
tt0082350,movie,An Eye for an Eye,0,1981,"Action,Adventure,Crime",5.5,4400
tt1254322,movie,The Girl King,0,2015,"Biography,Drama,History",5.9,4400
tt9742334,movie,Brochevarevarura,0,2019,Comedy,8.0,4400
tt11953194,movie,Hey Sinamika,0,2022,"Drama,Romance",6.3,4400
tt7064498,movie,Le retour du héros,0,2018,"Comedy,History",6.5,4400
tt2814362,movie,United Passions,0,2014,"Drama,History,Sport",2.1,4399
tt6652708,movie,God's Not Dead: A Light in Darkness,0,2018,Drama,4.4,4399
tt0104567,movie,Johnny Suede,0,1991,"Comedy,Drama,Music",5.8,4399
tt0758798,movie,Weirdsville,0,2007,"Comedy,Crime,Drama",6.2,4398
tt2328549,movie,Dark Touch,0,2013,Horror,4.8,4398
tt0181960,movie,Ame agaru,0,1999,Drama,7.7,4398
tt1628055,movie,Touchback,0,2011,"Drama,Family,Fantasy",6.5,4398
tt0820142,movie,Shark Bait,0,2006,"Adventure,Animation,Family",4.1,4397
tt0115813,movie,Campfire Tales,0,1997,"Horror,Mystery",5.8,4396
tt4643844,movie,Se Dio vuole,0,2015,Comedy,6.7,4394
tt0070913,movie,Che?,0,1972,Comedy,5.5,4394
tt3018070,movie,Stonewall,0,2015,"Drama,History",5.3,4394
tt15376894,movie,Saint Omer,0,2022,Drama,6.8,4393
tt15430628,movie,Long ma jing shen,0,2023,"Action,Comedy,Drama",6.3,4393
tt0354836,movie,Podium,0,2004,"Comedy,Music",6.4,4392
tt3513054,movie,Last Days in the Desert,0,2015,Drama,5.6,4392
tt1393020,movie,Sex & Drugs & Rock & Roll,0,2010,"Biography,Drama,Music",6.5,4391
tt1884457,movie,The Package,0,2012,"Action,Crime,Thriller",5.0,4391
tt0204932,movie,Den bästa sommaren,0,2000,"Comedy,Drama,Family",7.3,4391
tt0498525,movie,Lissi und der wilde Kaiser,0,2007,"Adventure,Animation,Comedy",5.1,4391
tt2198956,movie,Coldwater,0,2013,"Drama,Thriller",6.4,4390
tt0402493,movie,Ivkova slava,0,2005,Comedy,7.2,4390
tt17679584,movie,Le bleu du caftan,0,2022,"Drama,Romance",7.6,4389
tt0078915,movie,The Bugs Bunny/Road Runner Movie,0,1979,"Animation,Comedy,Family",7.2,4389
tt0094642,movie,American Gothic,0,1987,Horror,5.8,4388
tt0470732,movie,Bernard and Doris,0,2006,"Biography,Comedy,Drama",6.5,4387
tt0323572,movie,Chasing Papi,0,2003,"Comedy,Romance",4.8,4387
tt0454065,movie,La antena,0,2007,"Drama,Fantasy,Sci-Fi",7.3,4387
tt0108515,movie,The War Room,0,1993,"Documentary,History",7.4,4387
tt0384639,movie,Uno,0,2004,Drama,6.8,4386
tt10101702,movie,My Little Pony: A New Generation,0,2021,"Adventure,Animation,Comedy",6.8,4386
tt11384004,movie,Love Story,0,2021,Romance,6.8,4385
tt0279286,movie,On the Line,0,2001,"Comedy,Family,Romance",4.2,4384
tt0087042,movie,Cheech & Chong's The Corsican Brothers,0,1984,Comedy,4.6,4384
tt5736696,movie,Raid dingue,0,2016,"Action,Comedy,Crime",5.5,4382
tt11231440,movie,Doordarshan,0,2020,"Comedy,Drama",6.1,4382
